"subject","br","hr","far","true_posterior","response","presentation_format","format","condition","trial"
16,0.5,0.7,0.3,0.7,0.4,"Symbolic","probability","symbolic_normalized",23
16,0.5,0.7,0.5,0.5833,0.35,"Symbolic","probability","symbolic_normalized",24
16,0.5,0.9,0.1,0.9,0.35,"Symbolic","probability","symbolic_normalized",25
16,0.5,0.9,0.3,0.75,0.25,"Symbolic","probability","symbolic_normalized",26
16,0.5,0.9,0.5,0.6429,0.35,"Symbolic","probability","symbolic_normalized",27
16,0.7,0.5,0.1,0.9211,0.28,"Symbolic","probability","symbolic_normalized",28
16,0.7,0.5,0.3,0.7955,0.35,"Symbolic","probability","symbolic_normalized",29
16,0.7,0.5,0.5,0.7,0.35,"Symbolic","probability","symbolic_normalized",30
16,0.7,0.7,0.1,0.9423,0.32,"Symbolic","probability","symbolic_normalized",31
16,0.7,0.7,0.3,0.8448,0.55,"Symbolic","probability","symbolic_normalized",32
16,0.7,0.7,0.5,0.7656,0.2,"Symbolic","probability","symbolic_normalized",33
16,0.7,0.9,0.1,0.9545,0.63,"Symbolic","probability","symbolic_normalized",34
16,0.7,0.9,0.3,0.875,0.6,"Symbolic","probability","symbolic_normalized",35
16,0.7,0.9,0.5,0.8077,0.4,"Symbolic","probability","symbolic_normalized",36
16,0.9,0.5,0.1,0.9783,0.38,"Symbolic","probability","symbolic_normalized",37
16,0.9,0.5,0.3,0.9375,0.65,"Symbolic","probability","symbolic_normalized",38
16,0.9,0.5,0.5,0.9,0.5,"Symbolic","probability","symbolic_normalized",39
16,0.9,0.7,0.1,0.9844,0.62,"Symbolic","probability","symbolic_normalized",40
16,0.9,0.7,0.3,0.9545,0.45,"Symbolic","probability","symbolic_normalized",41
16,0.9,0.7,0.5,0.9265,0.58,"Symbolic","probability","symbolic_normalized",42
16,0.9,0.9,0.1,0.9878,0.8,"Symbolic","probability","symbolic_normalized",43
16,0.9,0.9,0.3,0.9643,0.63,"Symbolic","probability","symbolic_normalized",44
16,0.9,0.9,0.5,0.9419,0.6,"Symbolic","probability","symbolic_normalized",45
17,0.1,0.5,0.1,0.3571,0.9,"Symbolic","probability","symbolic_normalized",1
17,0.1,0.5,0.3,0.1562,0.7,"Symbolic","probability","symbolic_normalized",2
17,0.1,0.5,0.5,0.1,0.5,"Symbolic","probability","symbolic_normalized",3
17,0.1,0.7,0.1,0.4375,0.9,"Symbolic","probability","symbolic_normalized",4
17,0.1,0.7,0.3,0.2059,0.7,"Symbolic","probability","symbolic_normalized",5
17,0.1,0.7,0.5,0.1346,0.5,"Symbolic","probability","symbolic_normalized",6
17,0.1,0.9,0.1,0.5,0.9,"Symbolic","probability","symbolic_normalized",7
17,0.1,0.9,0.3,0.25,0.7,"Symbolic","probability","symbolic_normalized",8
17,0.1,0.9,0.5,0.1667,0.5,"Symbolic","probability","symbolic_normalized",9
17,0.3,0.5,0.1,0.6818,0.9,"Symbolic","probability","symbolic_normalized",10
17,0.3,0.5,0.3,0.4167,0.7,"Symbolic","probability","symbolic_normalized",11
17,0.3,0.5,0.5,0.3,0.5,"Symbolic","probability","symbolic_normalized",12
17,0.3,0.7,0.1,0.75,0.9,"Symbolic","probability","symbolic_normalized",13
17,0.3,0.7,0.3,0.5,0.7,"Symbolic","probability","symbolic_normalized",14
17,0.3,0.7,0.5,0.375,0.5,"Symbolic","probability","symbolic_normalized",15
17,0.3,0.9,0.1,0.7941,0.9,"Symbolic","probability","symbolic_normalized",16
17,0.3,0.9,0.3,0.5625,0.7,"Symbolic","probability","symbolic_normalized",17
17,0.3,0.9,0.5,0.4355,0.5,"Symbolic","probability","symbolic_normalized",18
17,0.5,0.5,0.1,0.8333,0.9,"Symbolic","probability","symbolic_normalized",19
17,0.5,0.5,0.3,0.625,0.7,"Symbolic","probability","symbolic_normalized",20
17,0.5,0.5,0.5,0.5,0.5,"Symbolic","probability","symbolic_normalized",21
17,0.5,0.7,0.1,0.875,0.9,"Symbolic","probability","symbolic_normalized",22
17,0.5,0.7,0.3,0.7,0.7,"Symbolic","probability","symbolic_normalized",23
17,0.5,0.7,0.5,0.5833,0.5,"Symbolic","probability","symbolic_normalized",24
17,0.5,0.9,0.1,0.9,0.9,"Symbolic","probability","symbolic_normalized",25
17,0.5,0.9,0.3,0.75,0.7,"Symbolic","probability","symbolic_normalized",26
17,0.5,0.9,0.5,0.6429,0.5,"Symbolic","probability","symbolic_normalized",27
17,0.7,0.5,0.1,0.9211,0.9,"Symbolic","probability","symbolic_normalized",28
17,0.7,0.5,0.3,0.7955,0.7,"Symbolic","probability","symbolic_normalized",29
17,0.7,0.5,0.5,0.7,0.5,"Symbolic","probability","symbolic_normalized",30
17,0.7,0.7,0.1,0.9423,0.9,"Symbolic","probability","symbolic_normalized",31
17,0.7,0.7,0.3,0.8448,0.7,"Symbolic","probability","symbolic_normalized",32
17,0.7,0.7,0.5,0.7656,0.5,"Symbolic","probability","symbolic_normalized",33
17,0.7,0.9,0.1,0.9545,0.9,"Symbolic","probability","symbolic_normalized",34
17,0.7,0.9,0.3,0.875,0.7,"Symbolic","probability","symbolic_normalized",35
17,0.7,0.9,0.5,0.8077,0.5,"Symbolic","probability","symbolic_normalized",36
17,0.9,0.5,0.1,0.9783,0.9,"Symbolic","probability","symbolic_normalized",37
17,0.9,0.5,0.3,0.9375,0.7,"Symbolic","probability","symbolic_normalized",38
17,0.9,0.5,0.5,0.9,0.5,"Symbolic","probability","symbolic_normalized",39
17,0.9,0.7,0.1,0.9844,0.9,"Symbolic","probability","symbolic_normalized",40
17,0.9,0.7,0.3,0.9545,0.7,"Symbolic","probability","symbolic_normalized",41
17,0.9,0.7,0.5,0.9265,0.5,"Symbolic","probability","symbolic_normalized",42
17,0.9,0.9,0.1,0.9878,0.9,"Symbolic","probability","symbolic_normalized",43
17,0.9,0.9,0.3,0.9643,0.7,"Symbolic","probability","symbolic_normalized",44
17,0.9,0.9,0.5,0.9419,0.5,"Symbolic","probability","symbolic_normalized",45
18,0.1,0.5,0.1,0.3571,0.02,"Symbolic","probability","symbolic_normalized",1
18,0.1,0.5,0.3,0.1562,0.05,"Symbolic","probability","symbolic_normalized",2
18,0.1,0.5,0.5,0.1,0.02,"Symbolic","probability","symbolic_normalized",3
18,0.1,0.7,0.1,0.4375,0.05,"Symbolic","probability","symbolic_normalized",4
18,0.1,0.7,0.3,0.2059,0.06,"Symbolic","probability","symbolic_normalized",5
18,0.1,0.7,0.5,0.1346,0.05,"Symbolic","probability","symbolic_normalized",6
18,0.1,0.9,0.1,0.5,0.05,"Symbolic","probability","symbolic_normalized",7
18,0.1,0.9,0.3,0.25,0.05,"Symbolic","probability","symbolic_normalized",8
18,0.1,0.9,0.5,0.1667,0.05,"Symbolic","probability","symbolic_normalized",9
18,0.3,0.5,0.1,0.6818,0.2,"Symbolic","probability","symbolic_normalized",10
18,0.3,0.5,0.3,0.4167,0.1,"Symbolic","probability","symbolic_normalized",11
18,0.3,0.5,0.5,0.3,0.15,"Symbolic","probability","symbolic_normalized",12
18,0.3,0.7,0.1,0.75,0.3,"Symbolic","probability","symbolic_normalized",13
18,0.3,0.7,0.3,0.5,0.2,"Symbolic","probability","symbolic_normalized",14
18,0.3,0.7,0.5,0.375,0.4,"Symbolic","probability","symbolic_normalized",15
18,0.3,0.9,0.1,0.7941,0.2,"Symbolic","probability","symbolic_normalized",16
18,0.3,0.9,0.3,0.5625,0.35,"Symbolic","probability","symbolic_normalized",17
18,0.3,0.9,0.5,0.4355,0.4,"Symbolic","probability","symbolic_normalized",18
18,0.5,0.5,0.1,0.8333,0.4,"Symbolic","probability","symbolic_normalized",19
18,0.5,0.5,0.3,0.625,0.2,"Symbolic","probability","symbolic_normalized",20
18,0.5,0.5,0.5,0.5,0.25,"Symbolic","probability","symbolic_normalized",21
18,0.5,0.7,0.1,0.875,0.3,"Symbolic","probability","symbolic_normalized",22
18,0.5,0.7,0.3,0.7,0.3,"Symbolic","probability","symbolic_normalized",23
18,0.5,0.7,0.5,0.5833,0.3,"Symbolic","probability","symbolic_normalized",24
18,0.5,0.9,0.1,0.9,0.25,"Symbolic","probability","symbolic_normalized",25
18,0.5,0.9,0.3,0.75,0.4,"Symbolic","probability","symbolic_normalized",26
18,0.5,0.9,0.5,0.6429,0.4,"Symbolic","probability","symbolic_normalized",27
18,0.7,0.5,0.1,0.9211,0.4,"Symbolic","probability","symbolic_normalized",28
18,0.7,0.5,0.3,0.7955,0.3,"Symbolic","probability","symbolic_normalized",29
18,0.7,0.5,0.5,0.7,0.3,"Symbolic","probability","symbolic_normalized",30
18,0.7,0.7,0.1,0.9423,0.4,"Symbolic","probability","symbolic_normalized",31
18,0.7,0.7,0.3,0.8448,0.4,"Symbolic","probability","symbolic_normalized",32
18,0.7,0.7,0.5,0.7656,0.4,"Symbolic","probability","symbolic_normalized",33
18,0.7,0.9,0.1,0.9545,0.5,"Symbolic","probability","symbolic_normalized",34
18,0.7,0.9,0.3,0.875,0.45,"Symbolic","probability","symbolic_normalized",35
18,0.7,0.9,0.5,0.8077,0.4,"Symbolic","probability","symbolic_normalized",36
18,0.9,0.5,0.1,0.9783,0.3,"Symbolic","probability","symbolic_normalized",37
18,0.9,0.5,0.3,0.9375,0.4,"Symbolic","probability","symbolic_normalized",38
18,0.9,0.5,0.5,0.9,0.45,"Symbolic","probability","symbolic_normalized",39
18,0.9,0.7,0.1,0.9844,0.45,"Symbolic","probability","symbolic_normalized",40
18,0.9,0.7,0.3,0.9545,0.6,"Symbolic","probability","symbolic_normalized",41
18,0.9,0.7,0.5,0.9265,0.5,"Symbolic","probability","symbolic_normalized",42
18,0.9,0.9,0.1,0.9878,0.45,"Symbolic","probability","symbolic_normalized",43
18,0.9,0.9,0.3,0.9643,0.6,"Symbolic","probability","symbolic_normalized",44
18,0.9,0.9,0.5,0.9419,0.5,"Symbolic","probability","symbolic_normalized",45
19,0.1,0.5,0.1,0.3571,0.18,"Symbolic","probability","symbolic_normalized",1
19,0.1,0.5,0.3,0.1562,0.15,"Symbolic","probability","symbolic_normalized",2
19,0.1,0.5,0.5,0.1,0.4,"Symbolic","probability","symbolic_normalized",3
19,0.1,0.7,0.1,0.4375,0.6,"Symbolic","probability","symbolic_normalized",4
19,0.1,0.7,0.3,0.2059,0.2,"Symbolic","probability","symbolic_normalized",5
19,0.1,0.7,0.5,0.1346,0.3,"Symbolic","probability","symbolic_normalized",6
19,0.1,0.9,0.1,0.5,0.45,"Symbolic","probability","symbolic_normalized",7
19,0.1,0.9,0.3,0.25,0.5,"Symbolic","probability","symbolic_normalized",8
19,0.1,0.9,0.5,0.1667,0.25,"Symbolic","probability","symbolic_normalized",9
19,0.3,0.5,0.1,0.6818,0.35,"Symbolic","probability","symbolic_normalized",10
19,0.3,0.5,0.3,0.4167,0.32,"Symbolic","probability","symbolic_normalized",11
19,0.3,0.5,0.5,0.3,0.4,"Symbolic","probability","symbolic_normalized",12
19,0.3,0.7,0.1,0.75,0.6,"Symbolic","probability","symbolic_normalized",13
19,0.3,0.7,0.3,0.5,0.55,"Symbolic","probability","symbolic_normalized",14
19,0.3,0.7,0.5,0.375,0.55,"Symbolic","probability","symbolic_normalized",15
19,0.3,0.9,0.1,0.7941,0.8,"Symbolic","probability","symbolic_normalized",16
19,0.3,0.9,0.3,0.5625,0.8,"Symbolic","probability","symbolic_normalized",17
19,0.3,0.9,0.5,0.4355,0.9,"Symbolic","probability","symbolic_normalized",18
19,0.5,0.5,0.1,0.8333,0.4,"Symbolic","probability","symbolic_normalized",19
19,0.5,0.5,0.3,0.625,0.65,"Symbolic","probability","symbolic_normalized",20
19,0.5,0.5,0.5,0.5,0.5,"Symbolic","probability","symbolic_normalized",21
19,0.5,0.7,0.1,0.875,0.6,"Symbolic","probability","symbolic_normalized",22
19,0.5,0.7,0.3,0.7,0.6,"Symbolic","probability","symbolic_normalized",23
19,0.5,0.7,0.5,0.5833,0.5,"Symbolic","probability","symbolic_normalized",24
19,0.5,0.9,0.1,0.9,0.65,"Symbolic","probability","symbolic_normalized",25
19,0.5,0.9,0.3,0.75,0.7,"Symbolic","probability","symbolic_normalized",26
19,0.5,0.9,0.5,0.6429,0.5,"Symbolic","probability","symbolic_normalized",27
19,0.7,0.5,0.1,0.9211,0.55,"Symbolic","probability","symbolic_normalized",28
19,0.7,0.5,0.3,0.7955,0.45,"Symbolic","probability","symbolic_normalized",29
19,0.7,0.5,0.5,0.7,0.5,"Symbolic","probability","symbolic_normalized",30
19,0.7,0.7,0.1,0.9423,0.6,"Symbolic","probability","symbolic_normalized",31
19,0.7,0.7,0.3,0.8448,0.65,"Symbolic","probability","symbolic_normalized",32
19,0.7,0.7,0.5,0.7656,0.65,"Symbolic","probability","symbolic_normalized",33
19,0.7,0.9,0.1,0.9545,0.8,"Symbolic","probability","symbolic_normalized",34
19,0.7,0.9,0.3,0.875,0.75,"Symbolic","probability","symbolic_normalized",35
19,0.7,0.9,0.5,0.8077,0.6,"Symbolic","probability","symbolic_normalized",36
19,0.9,0.5,0.1,0.9783,0.85,"Symbolic","probability","symbolic_normalized",37
19,0.9,0.5,0.3,0.9375,0.56,"Symbolic","probability","symbolic_normalized",38
19,0.9,0.5,0.5,0.9,0.7,"Symbolic","probability","symbolic_normalized",39
19,0.9,0.7,0.1,0.9844,0.85,"Symbolic","probability","symbolic_normalized",40
19,0.9,0.7,0.3,0.9545,0.75,"Symbolic","probability","symbolic_normalized",41
19,0.9,0.7,0.5,0.9265,0.75,"Symbolic","probability","symbolic_normalized",42
19,0.9,0.9,0.1,0.9878,0.9,"Symbolic","probability","symbolic_normalized",43
19,0.9,0.9,0.3,0.9643,0.8,"Symbolic","probability","symbolic_normalized",44
19,0.9,0.9,0.5,0.9419,0.75,"Symbolic","probability","symbolic_normalized",45
20,0.1,0.5,0.1,0.3571,0.5,"Symbolic","probability","symbolic_normalized",1
20,0.1,0.5,0.3,0.1562,0.45,"Symbolic","probability","symbolic_normalized",2
20,0.1,0.5,0.5,0.1,0.3,"Symbolic","probability","symbolic_normalized",3
20,0.1,0.7,0.1,0.4375,0.35,"Symbolic","probability","symbolic_normalized",4
20,0.1,0.7,0.3,0.2059,0.7,"Symbolic","probability","symbolic_normalized",5
20,0.1,0.7,0.5,0.1346,0.7,"Symbolic","probability","symbolic_normalized",6
20,0.1,0.9,0.1,0.5,0.8,"Symbolic","probability","symbolic_normalized",7
20,0.1,0.9,0.3,0.25,0.7,"Symbolic","probability","symbolic_normalized",8
20,0.1,0.9,0.5,0.1667,0.6,"Symbolic","probability","symbolic_normalized",9
20,0.3,0.5,0.1,0.6818,0.25,"Symbolic","probability","symbolic_normalized",10
20,0.3,0.5,0.3,0.4167,0.25,"Symbolic","probability","symbolic_normalized",11
20,0.3,0.5,0.5,0.3,0.5,"Symbolic","probability","symbolic_normalized",12
20,0.3,0.7,0.1,0.75,0.55,"Symbolic","probability","symbolic_normalized",13
20,0.3,0.7,0.3,0.5,0.55,"Symbolic","probability","symbolic_normalized",14
20,0.3,0.7,0.5,0.375,0.4,"Symbolic","probability","symbolic_normalized",15
20,0.3,0.9,0.1,0.7941,0.85,"Symbolic","probability","symbolic_normalized",16
20,0.3,0.9,0.3,0.5625,0.45,"Symbolic","probability","symbolic_normalized",17
20,0.3,0.9,0.5,0.4355,0.7,"Symbolic","probability","symbolic_normalized",18
20,0.5,0.5,0.1,0.8333,0.4,"Symbolic","probability","symbolic_normalized",19
20,0.5,0.5,0.3,0.625,0.5,"Symbolic","probability","symbolic_normalized",20
20,0.5,0.5,0.5,0.5,0.5,"Symbolic","probability","symbolic_normalized",21
20,0.5,0.7,0.1,0.875,0.6,"Symbolic","probability","symbolic_normalized",22
20,0.5,0.7,0.3,0.7,0.5,"Symbolic","probability","symbolic_normalized",23
20,0.5,0.7,0.5,0.5833,0.6,"Symbolic","probability","symbolic_normalized",24
20,0.5,0.9,0.1,0.9,0.75,"Symbolic","probability","symbolic_normalized",25
20,0.5,0.9,0.3,0.75,0.6,"Symbolic","probability","symbolic_normalized",26
20,0.5,0.9,0.5,0.6429,0.6,"Symbolic","probability","symbolic_normalized",27
20,0.7,0.5,0.1,0.9211,0.45,"Symbolic","probability","symbolic_normalized",28
20,0.7,0.5,0.3,0.7955,0.4,"Symbolic","probability","symbolic_normalized",29
20,0.7,0.5,0.5,0.7,0.6,"Symbolic","probability","symbolic_normalized",30
20,0.7,0.7,0.1,0.9423,0.55,"Symbolic","probability","symbolic_normalized",31
20,0.7,0.7,0.3,0.8448,0.4,"Symbolic","probability","symbolic_normalized",32
20,0.7,0.7,0.5,0.7656,0.6,"Symbolic","probability","symbolic_normalized",33
20,0.7,0.9,0.1,0.9545,0.75,"Symbolic","probability","symbolic_normalized",34
20,0.7,0.9,0.3,0.875,0.65,"Symbolic","probability","symbolic_normalized",35
20,0.7,0.9,0.5,0.8077,0.8,"Symbolic","probability","symbolic_normalized",36
20,0.9,0.5,0.1,0.9783,0.6,"Symbolic","probability","symbolic_normalized",37
20,0.9,0.5,0.3,0.9375,0.75,"Symbolic","probability","symbolic_normalized",38
20,0.9,0.5,0.5,0.9,0.55,"Symbolic","probability","symbolic_normalized",39
20,0.9,0.7,0.1,0.9844,0.7,"Symbolic","probability","symbolic_normalized",40
20,0.9,0.7,0.3,0.9545,0.65,"Symbolic","probability","symbolic_normalized",41
20,0.9,0.7,0.5,0.9265,0.6,"Symbolic","probability","symbolic_normalized",42
20,0.9,0.9,0.1,0.9878,0.85,"Symbolic","probability","symbolic_normalized",43
20,0.9,0.9,0.3,0.9643,0.9,"Symbolic","probability","symbolic_normalized",44
20,0.9,0.9,0.5,0.9419,0.8,"Symbolic","probability","symbolic_normalized",45
21,0.1,0.5,0.1,0.3571,0.4,"Symbolic","probability","symbolic_normalized",1
21,0.1,0.5,0.3,0.1562,0.3,"Symbolic","probability","symbolic_normalized",2
21,0.1,0.5,0.5,0.1,0.1,"Symbolic","probability","symbolic_normalized",3
21,0.1,0.7,0.1,0.4375,0.7,"Symbolic","probability","symbolic_normalized",4
21,0.1,0.7,0.3,0.2059,0.5,"Symbolic","probability","symbolic_normalized",5
21,0.1,0.7,0.5,0.1346,0.7,"Symbolic","probability","symbolic_normalized",6
21,0.1,0.9,0.1,0.5,0.9,"Symbolic","probability","symbolic_normalized",7
21,0.1,0.9,0.3,0.25,0.7,"Symbolic","probability","symbolic_normalized",8
21,0.1,0.9,0.5,0.1667,0.18,"Symbolic","probability","symbolic_normalized",9
21,0.3,0.5,0.1,0.6818,0.4,"Symbolic","probability","symbolic_normalized",10
21,0.3,0.5,0.3,0.4167,0.5,"Symbolic","probability","symbolic_normalized",11
21,0.3,0.5,0.5,0.3,0.3,"Symbolic","probability","symbolic_normalized",12
21,0.3,0.7,0.1,0.75,0.4,"Symbolic","probability","symbolic_normalized",13
21,0.3,0.7,0.3,0.5,0.7,"Symbolic","probability","symbolic_normalized",14
21,0.3,0.7,0.5,0.375,0.7,"Symbolic","probability","symbolic_normalized",15
21,0.3,0.9,0.1,0.7941,0.8,"Symbolic","probability","symbolic_normalized",16
21,0.3,0.9,0.3,0.5625,0.9,"Symbolic","probability","symbolic_normalized",17
21,0.3,0.9,0.5,0.4355,0.4,"Symbolic","probability","symbolic_normalized",18
21,0.5,0.5,0.1,0.8333,0.5,"Symbolic","probability","symbolic_normalized",19
21,0.5,0.5,0.3,0.625,0.3,"Symbolic","probability","symbolic_normalized",20
21,0.5,0.5,0.5,0.5,0.5,"Symbolic","probability","symbolic_normalized",21
21,0.5,0.7,0.1,0.875,0.8,"Symbolic","probability","symbolic_normalized",22
21,0.5,0.7,0.3,0.7,0.8,"Symbolic","probability","symbolic_normalized",23
21,0.5,0.7,0.5,0.5833,0.7,"Symbolic","probability","symbolic_normalized",24
21,0.5,0.9,0.1,0.9,0.8,"Symbolic","probability","symbolic_normalized",25
21,0.5,0.9,0.3,0.75,0.6,"Symbolic","probability","symbolic_normalized",26
21,0.5,0.9,0.5,0.6429,0.9,"Symbolic","probability","symbolic_normalized",27
21,0.7,0.5,0.1,0.9211,0.5,"Symbolic","probability","symbolic_normalized",28
21,0.7,0.5,0.3,0.7955,0.3,"Symbolic","probability","symbolic_normalized",29
21,0.7,0.5,0.5,0.7,0.7,"Symbolic","probability","symbolic_normalized",30
21,0.7,0.7,0.1,0.9423,0.6,"Symbolic","probability","symbolic_normalized",31
21,0.7,0.7,0.3,0.8448,0.3,"Symbolic","probability","symbolic_normalized",32
21,0.7,0.7,0.5,0.7656,0.2,"Symbolic","probability","symbolic_normalized",33
21,0.7,0.9,0.1,0.9545,0.3,"Symbolic","probability","symbolic_normalized",34
21,0.7,0.9,0.3,0.875,0.1,"Symbolic","probability","symbolic_normalized",35
21,0.7,0.9,0.5,0.8077,0.77,"Symbolic","probability","symbolic_normalized",36
21,0.9,0.5,0.1,0.9783,0.4,"Symbolic","probability","symbolic_normalized",37
21,0.9,0.5,0.3,0.9375,0.5,"Symbolic","probability","symbolic_normalized",38
21,0.9,0.5,0.5,0.9,0.9,"Symbolic","probability","symbolic_normalized",39
21,0.9,0.7,0.1,0.9844,0.6,"Symbolic","probability","symbolic_normalized",40
21,0.9,0.7,0.3,0.9545,0.99,"Symbolic","probability","symbolic_normalized",41
21,0.9,0.7,0.5,0.9265,0.75,"Symbolic","probability","symbolic_normalized",42
21,0.9,0.9,0.1,0.9878,0.9,"Symbolic","probability","symbolic_normalized",43
21,0.9,0.9,0.3,0.9643,0.6,"Symbolic","probability","symbolic_normalized",44
21,0.9,0.9,0.5,0.9419,0.5,"Symbolic","probability","symbolic_normalized",45
22,0.1,0.5,0.1,0.3571,0.15,"Symbolic","probability","symbolic_normalized",1
22,0.1,0.5,0.3,0.1562,0.04,"Symbolic","probability","symbolic_normalized",2
22,0.1,0.5,0.5,0.1,0.05,"Symbolic","probability","symbolic_normalized",3
22,0.1,0.7,0.1,0.4375,0.04,"Symbolic","probability","symbolic_normalized",4
22,0.1,0.7,0.3,0.2059,0.05,"Symbolic","probability","symbolic_normalized",5
22,0.1,0.7,0.5,0.1346,0.06,"Symbolic","probability","symbolic_normalized",6
22,0.1,0.9,0.1,0.5,0.05,"Symbolic","probability","symbolic_normalized",7
22,0.1,0.9,0.3,0.25,0.06,"Symbolic","probability","symbolic_normalized",8
22,0.1,0.9,0.5,0.1667,0.07,"Symbolic","probability","symbolic_normalized",9
22,0.3,0.5,0.1,0.6818,0.09,"Symbolic","probability","symbolic_normalized",10
22,0.3,0.5,0.3,0.4167,0.12,"Symbolic","probability","symbolic_normalized",11
22,0.3,0.5,0.5,0.3,0.15,"Symbolic","probability","symbolic_normalized",12
22,0.3,0.7,0.1,0.75,0.12,"Symbolic","probability","symbolic_normalized",13
22,0.3,0.7,0.3,0.5,0.15,"Symbolic","probability","symbolic_normalized",14
22,0.3,0.7,0.5,0.375,0.18,"Symbolic","probability","symbolic_normalized",15
22,0.3,0.9,0.1,0.7941,0.15,"Symbolic","probability","symbolic_normalized",16
22,0.3,0.9,0.3,0.5625,0.18,"Symbolic","probability","symbolic_normalized",17
22,0.3,0.9,0.5,0.4355,0.21,"Symbolic","probability","symbolic_normalized",18
22,0.5,0.5,0.1,0.8333,0.15,"Symbolic","probability","symbolic_normalized",19
22,0.5,0.5,0.3,0.625,0.2,"Symbolic","probability","symbolic_normalized",20
22,0.5,0.5,0.5,0.5,0.25,"Symbolic","probability","symbolic_normalized",21
22,0.5,0.7,0.1,0.875,0.2,"Symbolic","probability","symbolic_normalized",22
22,0.5,0.7,0.3,0.7,0.25,"Symbolic","probability","symbolic_normalized",23
22,0.5,0.7,0.5,0.5833,0.3,"Symbolic","probability","symbolic_normalized",24
22,0.5,0.9,0.1,0.9,0.25,"Symbolic","probability","symbolic_normalized",25
22,0.5,0.9,0.3,0.75,0.3,"Symbolic","probability","symbolic_normalized",26
22,0.5,0.9,0.5,0.6429,0.37,"Symbolic","probability","symbolic_normalized",27
22,0.7,0.5,0.1,0.9211,0.21,"Symbolic","probability","symbolic_normalized",28
22,0.7,0.5,0.3,0.7955,0.25,"Symbolic","probability","symbolic_normalized",29
22,0.7,0.5,0.5,0.7,0.35,"Symbolic","probability","symbolic_normalized",30
22,0.7,0.7,0.1,0.9423,0.28,"Symbolic","probability","symbolic_normalized",31
22,0.7,0.7,0.3,0.8448,0.35,"Symbolic","probability","symbolic_normalized",32
22,0.7,0.7,0.5,0.7656,0.4,"Symbolic","probability","symbolic_normalized",33
22,0.7,0.9,0.1,0.9545,0.35,"Symbolic","probability","symbolic_normalized",34
22,0.7,0.9,0.3,0.875,0.4,"Symbolic","probability","symbolic_normalized",35
22,0.7,0.9,0.5,0.8077,0.5,"Symbolic","probability","symbolic_normalized",36
22,0.9,0.5,0.1,0.9783,0.27,"Symbolic","probability","symbolic_normalized",37
22,0.9,0.5,0.3,0.9375,0.36,"Symbolic","probability","symbolic_normalized",38
22,0.9,0.5,0.5,0.9,0.45,"Symbolic","probability","symbolic_normalized",39
22,0.9,0.7,0.1,0.9844,0.35,"Symbolic","probability","symbolic_normalized",40
22,0.9,0.7,0.3,0.9545,0.45,"Symbolic","probability","symbolic_normalized",41
22,0.9,0.7,0.5,0.9265,0.55,"Symbolic","probability","symbolic_normalized",42
22,0.9,0.9,0.1,0.9878,0.45,"Symbolic","probability","symbolic_normalized",43
22,0.9,0.9,0.3,0.9643,0.52,"Symbolic","probability","symbolic_normalized",44
22,0.9,0.9,0.5,0.9419,0.6,"Symbolic","probability","symbolic_normalized",45
23,0.1,0.5,0.1,0.3571,0.3,"Symbolic","probability","symbolic_normalized",1
23,0.1,0.5,0.3,0.1562,0.4,"Symbolic","probability","symbolic_normalized",2
23,0.1,0.5,0.5,0.1,0.5,"Symbolic","probability","symbolic_normalized",3
23,0.1,0.7,0.1,0.4375,0.65,"Symbolic","probability","symbolic_normalized",4
23,0.1,0.7,0.3,0.2059,0.5,"Symbolic","probability","symbolic_normalized",5
23,0.1,0.7,0.5,0.1346,0.65,"Symbolic","probability","symbolic_normalized",6
23,0.1,0.9,0.1,0.5,0.8,"Symbolic","probability","symbolic_normalized",7
23,0.1,0.9,0.3,0.25,0.95,"Symbolic","probability","symbolic_normalized",8
23,0.1,0.9,0.5,0.1667,0.2,"Symbolic","probability","symbolic_normalized",9
23,0.3,0.5,0.1,0.6818,0.2,"Symbolic","probability","symbolic_normalized",10
23,0.3,0.5,0.3,0.4167,0.4,"Symbolic","probability","symbolic_normalized",11
23,0.3,0.5,0.5,0.3,0.5,"Symbolic","probability","symbolic_normalized",12
23,0.3,0.7,0.1,0.75,0.65,"Symbolic","probability","symbolic_normalized",13
23,0.3,0.7,0.3,0.5,0.55,"Symbolic","probability","symbolic_normalized",14
23,0.3,0.7,0.5,0.375,0.6,"Symbolic","probability","symbolic_normalized",15
23,0.3,0.9,0.1,0.7941,0.8,"Symbolic","probability","symbolic_normalized",16
23,0.3,0.9,0.3,0.5625,0.7,"Symbolic","probability","symbolic_normalized",17
23,0.3,0.9,0.5,0.4355,0.65,"Symbolic","probability","symbolic_normalized",18
23,0.5,0.5,0.1,0.8333,0.5,"Symbolic","probability","symbolic_normalized",19
23,0.5,0.5,0.3,0.625,0.5,"Symbolic","probability","symbolic_normalized",20
23,0.5,0.5,0.5,0.5,0.5,"Symbolic","probability","symbolic_normalized",21
23,0.5,0.7,0.1,0.875,0.45,"Symbolic","probability","symbolic_normalized",22
23,0.5,0.7,0.3,0.7,0.4,"Symbolic","probability","symbolic_normalized",23
23,0.5,0.7,0.5,0.5833,0.8,"Symbolic","probability","symbolic_normalized",24
23,0.5,0.9,0.1,0.9,0.7,"Symbolic","probability","symbolic_normalized",25
23,0.5,0.9,0.3,0.75,0.7,"Symbolic","probability","symbolic_normalized",26
23,0.5,0.9,0.5,0.6429,0.6,"Symbolic","probability","symbolic_normalized",27
